"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"O1835680","DRIVER","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","1748604","2024-06-05T19:14:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835681","DRIVER","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","1748594","2024-06-05T19:14:00.000",,"LAPORTE","IN","46350","F","38","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405969","PASSENGER","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","1748594","2024-06-05T19:14:00.000","3","LAPORTE","IN","46350","F",,,,"SAFETY BELT USED","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405971","PASSENGER","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","1748594","2024-06-05T19:14:00.000","6","LAPORTE","IN","46350","F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405972","PASSENGER","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","1748594","2024-06-05T19:14:00.000","5","LAPORTE","IN","46350","M",,,,"CHILD RESTRAINT - REAR FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835705","DRIVER","a5ca0ef44f1addf687ec4b1f68c37b8601092d514cbd9e53d32c15b45509c4feb1ae030e8ed5e921003feb80824c719c6f74e79eb33e234cae304b73b11ec234","1748627","2024-06-05T19:04:00.000",,"CHICAGO","IL","60641","M","23","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER PASSING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835706","DRIVER","a5ca0ef44f1addf687ec4b1f68c37b8601092d514cbd9e53d32c15b45509c4feb1ae030e8ed5e921003feb80824c719c6f74e79eb33e234cae304b73b11ec234","1748636","2024-06-05T19:04:00.000",,"CHICAGO","IL","60629","F","41","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835701","DRIVER","ff607452966d9bddc369894e332c10b47834e9cc3644c5c8ac42e51ea1656a5c929227087b78625bcb0207b05ad0921bf8ced889e8f1303e41a3194bff269950","1748634","2024-06-05T19:04:00.000",,"CHICAGO","IL","60636","M","61","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","BLINDED - SUNLIGHT","NORMAL",,,,"TEST NOT OFFERED",,
"O1835702","DRIVER","ff607452966d9bddc369894e332c10b47834e9cc3644c5c8ac42e51ea1656a5c929227087b78625bcb0207b05ad0921bf8ced889e8f1303e41a3194bff269950","1748642","2024-06-05T19:04:00.000",,"CHICAGO","IL","60649","M","25",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P405986","PASSENGER","ff607452966d9bddc369894e332c10b47834e9cc3644c5c8ac42e51ea1656a5c929227087b78625bcb0207b05ad0921bf8ced889e8f1303e41a3194bff269950","1748642","2024-06-05T19:04:00.000","3","CHICAGO","IL","60649","F","22",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835727","DRIVER","3e0d16b4bea27e652dbd17d17102fd7d3ab2efacd98fc1c3efe185f76872dbfd4eaae435e7f42cb1969e05b6e632731021879310f2a3f6d2c73c78a777cfc1b4","1748727","2024-06-05T19:00:00.000",,,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835728","DRIVER","3e0d16b4bea27e652dbd17d17102fd7d3ab2efacd98fc1c3efe185f76872dbfd4eaae435e7f42cb1969e05b6e632731021879310f2a3f6d2c73c78a777cfc1b4","1748724","2024-06-05T19:00:00.000",,"CHICAGO","IL","60618","M","30","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835635","DRIVER","4c7c1802ec2e36206f309dc5c18df3fedd83dde37c22214bba374de9bdf4a065806fa33bacb6163a63bb0adcad46c4af324befa741347b22eb605dd4d75242ba","1748553","2024-06-05T19:00:00.000",,"CHICAGO","IL","60646","M","19","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835636","DRIVER","4c7c1802ec2e36206f309dc5c18df3fedd83dde37c22214bba374de9bdf4a065806fa33bacb6163a63bb0adcad46c4af324befa741347b22eb605dd4d75242ba","1748565","2024-06-05T19:00:00.000",,"LINCOLNWOOD","IL","60712","M","40","IL","DM","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835669","DRIVER","d2b64cd673076a2d836598e1cd92acce4afb285cd4076e488d86cb0494b88a93651235ed83560022448cb3badb47c390d51b8c82c8b9084bcf189ccb4ab10845","1748588","2024-06-05T19:00:00.000",,"CHICAGO","IL","60614","F","35","IL",,"SAFETY BELT NOT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835682","BICYCLE","d2b64cd673076a2d836598e1cd92acce4afb285cd4076e488d86cb0494b88a93651235ed83560022448cb3badb47c390d51b8c82c8b9084bcf189ccb4ab10845",,"2024-06-05T19:00:00.000",,"CHICAGO","IL",,"M",,,,"BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY)",,"NONE","REPORTED, NOT EVIDENT","ST MARYS","44",,"NONE","NOT OBSCURED","NORMAL","WITH TRAFFIC","OTHER LIGHT SOURCE USED","BIKEWAY","TEST NOT OFFERED",,
"O1835723","DRIVER","edf8b1685aefa345fec6548c624d30b968ae3b0b617ab511972079903a0c5f80614ae003dde21d3462a1ed227d153fe66f29c0d84f9de71de0c3b0e5c763a7ee","1748646","2024-06-05T19:00:00.000",,"IOWA CITY","IA","52246","M","30","IA","A","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835660","DRIVER","1cdc5b49c8d83ea632db5fce0501c933084a2918262efd90ee26e715278be633d3e979837e58118b15a047b75cb96c46c6e4e22f06e98858b0214803980fc375","1748581","2024-06-05T18:54:00.000",,"CHICAGO","IL","60620","M","73","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835661","BICYCLE","1cdc5b49c8d83ea632db5fce0501c933084a2918262efd90ee26e715278be633d3e979837e58118b15a047b75cb96c46c6e4e22f06e98858b0214803980fc375",,"2024-06-05T18:54:00.000",,"DEKALB","IL","60115","F","17",,,"HELMET NOT USED",,"NONE","REPORTED, NOT EVIDENT",,"CFD #29",,"NONE","NOT OBSCURED","NORMAL","CROSSING - WITH SIGNAL","NO CONTRASTING CLOTHING","IN CROSSWALK","TEST NOT OFFERED",,
"O1835699","DRIVER","3fc7f5edb473c68ca78357d9fb75eb3e00f46b4ac8a592494e02348a3afde70336ffe98fc131870632f79f880f1d4ca81c59e2ae8cdc6da9755ff4790fb18529","1748617","2024-06-05T18:45:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835700","DRIVER","3fc7f5edb473c68ca78357d9fb75eb3e00f46b4ac8a592494e02348a3afde70336ffe98fc131870632f79f880f1d4ca81c59e2ae8cdc6da9755ff4790fb18529","1748628","2024-06-05T18:45:00.000",,"CHICAGO","IL","60651","M","27","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835658","DRIVER","ab434e6fc60a5848d5fba932d13755ee2ee2395ee72426aaa74f836159cc400949f048f1637d798981a9f8f13cf29ee60687f491e1096d64a70bf4f2ef8bbbfc","1748586","2024-06-05T18:45:00.000",,"CHICAGO","IL","60610","F","25","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835659","DRIVER","ab434e6fc60a5848d5fba932d13755ee2ee2395ee72426aaa74f836159cc400949f048f1637d798981a9f8f13cf29ee60687f491e1096d64a70bf4f2ef8bbbfc","1748599","2024-06-05T18:45:00.000",,"CHICAGO","IL","60649","F","36","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","TRAPPED/EXTRICATED","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835619","DRIVER","5461e93116530af8f9417db3b3014aa815efb8885aa3c0eb4ce3315e02f5920e9fa1b6a0b7873237976b2369f15a67a8316bfa91866e6917a59370f35dee3b5d","1748540","2024-06-05T18:40:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835620","DRIVER","5461e93116530af8f9417db3b3014aa815efb8885aa3c0eb4ce3315e02f5920e9fa1b6a0b7873237976b2369f15a67a8316bfa91866e6917a59370f35dee3b5d","1748560","2024-06-05T18:40:00.000",,"CHICAGO","IL","60643","F","61","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835667","DRIVER","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","1748585","2024-06-05T18:36:00.000",,"CHICAGO","IL","60651","M","53","IL","D","SAFETY BELT USED","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835668","DRIVER","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","1748607","2024-06-05T18:36:00.000",,"CHICAGO","IL","60644","M","30","IL","D","SAFETY BELT USED","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P405965","PASSENGER","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","1748585","2024-06-05T18:36:00.000","3","CHICAGO","IL","60651","F","37",,,"SAFETY BELT USED","DEPLOYED, FRONT","NONE","NONINCAPACITATING INJURY",,"CFD AMB 15",,,,,,,,,,
"P405967","PASSENGER","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","1748585","2024-06-05T18:36:00.000","4","CHICAGO","IL","60651","M","6",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,"CFD AMB 15",,,,,,,,,,
"P405978","PASSENGER","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","1748607","2024-06-05T18:36:00.000","4","CHICAGO","IL","60644","M","11",,,"SAFETY BELT USED","DEPLOYED, SIDE","NONE","NO INDICATION OF INJURY",,"CFD AMB 15",,,,,,,,,,
"O1835691","DRIVER","99cad1264b4a63a85e69f21e514dcb33b5573b5cbe857db40dea8c26ae32f8e4186bb681e41803d4006dac750c7cd985d0eeb03e20f0de3e759e9c156c59d55c","1748616","2024-06-05T18:34:00.000",,"CHICAGO","IL","60622","M","50","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835692","BICYCLE","99cad1264b4a63a85e69f21e514dcb33b5573b5cbe857db40dea8c26ae32f8e4186bb681e41803d4006dac750c7cd985d0eeb03e20f0de3e759e9c156c59d55c",,"2024-06-05T18:34:00.000",,"CHICAGO","IL","60618","M","38",,,"HELMET NOT USED",,,"INCAPACITATING INJURY","ILLINOIS MASONIC","6",,"UNKNOWN","UNKNOWN","NORMAL","OTHER ACTION","CONTRASTING CLOTHING","IN ROADWAY","TEST NOT OFFERED",,
"O1835637","DRIVER","4a53132620e75a41c1da24b5111df1a7fbf07207e5e87ae2044dbb232833a258c50936a1adc20442fd4c200bda545f27f5950fcf73a89602cf223cfa8135d04f","1748549","2024-06-05T18:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835627","DRIVER","77c47e92ae87e2bb46ea05a728586a66669f0cf2fc65473ebdf56ccde2053ab4dd9d1a2b172253e2ce97d6135042130181f6afee28041c59601489e1fda4bd33","1748544","2024-06-05T18:30:00.000",,,,,"M","48","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835628","DRIVER","77c47e92ae87e2bb46ea05a728586a66669f0cf2fc65473ebdf56ccde2053ab4dd9d1a2b172253e2ce97d6135042130181f6afee28041c59601489e1fda4bd33","1748551","2024-06-05T18:30:00.000",,"FRANKLIN PARK","IL","60131","M","55","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835655","DRIVER","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","1748575","2024-06-05T18:30:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835656","DRIVER","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","1748580","2024-06-05T18:30:00.000",,"CHICAGO","IL","60707","M","27","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835657","DRIVER","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","1748587","2024-06-05T18:30:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405964","PASSENGER","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","1748580","2024-06-05T18:30:00.000","3","CHICAGO","IL","60707","F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NONINCAPACITATING INJURY","REFUSED",,,,,,,,,,,
"O1835649","DRIVER","8d273ad3b4a0f649601dec6cd89ca03d3a9bc5ca59996200c98f48c90f21d508e731492b0371c4a35a6ade68caa46d2456112720848e3602833c37e815d91c45","1748574","2024-06-05T18:30:00.000",,"CHICAGO","IL","60618","M","46","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"FOLLOWED TOO CLOSELY","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835650","DRIVER","8d273ad3b4a0f649601dec6cd89ca03d3a9bc5ca59996200c98f48c90f21d508e731492b0371c4a35a6ade68caa46d2456112720848e3602833c37e815d91c45","1748577","2024-06-05T18:30:00.000",,"CARPENTERSVILLE","IL","60110","M","42","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835672","DRIVER","af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca","1748591","2024-06-05T18:30:00.000",,,,,"M","21","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835673","DRIVER","af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca","1748600","2024-06-05T18:30:00.000",,,,,"F","23","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405973","PASSENGER","af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca","1748600","2024-06-05T18:30:00.000","4",,,,"F",,,,"CHILD RESTRAINT - FORWARD FACING","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835711","DRIVER","e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9","1748633","2024-06-05T18:30:00.000",,"CHICAGO","IL","60609","F","27",,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835712","DRIVER","e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9","1748624","2024-06-05T18:30:00.000",,"CICERO","IL","60804","F","29","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405979","PASSENGER","e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9","1748624","2024-06-05T18:30:00.000","3",,,,"M",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835651","DRIVER","e77f30ab01d51e0ac23d7d07ba72b88e22aca1ea42a4bd34f2b03f7e50cd8a77b48e27fd8f56a5453cbe9f1dfacc7c8f50764d1365089005236b3ed2ca6b35cd","1748576","2024-06-05T18:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835753","DRIVER","c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91","1748689","2024-06-05T18:27:00.000",,"CHICAGO","IL","60827","M","30","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835754","DRIVER","c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91","1748674","2024-06-05T18:27:00.000",,"CHICAGO","IL","60617","F","48","IL","D","SAFETY BELT USED","DID NOT DEPLOY","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405988","PASSENGER","c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91","1748674","2024-06-05T18:27:00.000","3","CHICAGO","IL","60621","M","49",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835629","DRIVER","bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c","1748561","2024-06-05T18:25:00.000",,"CHICAGO","IL","60608","M","38","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835630","DRIVER","bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c","1748582","2024-06-05T18:25:00.000",,"CHICAGO","IL","60661","M","61","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P405963","PASSENGER","bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c","1748561","2024-06-05T18:25:00.000","3",,"IL",,"F","37",,,"USAGE UNKNOWN","DEPLOYED, SIDE","NONE","NONINCAPACITATING INJURY","PROVIDENT","CFD","AMB 1",,,,,,,,,
"O1835631","DRIVER","c1b2fb06a68ae29a004f7160b8ddd1e1cf428164cd162923671755856f0323644bbc5f944683264f56c35bc2e3405d6e37d9e381a8fdef18d45c165579b993e2","1748548","2024-06-05T18:25:00.000",,,,,"M",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835632","DRIVER","c1b2fb06a68ae29a004f7160b8ddd1e1cf428164cd162923671755856f0323644bbc5f944683264f56c35bc2e3405d6e37d9e381a8fdef18d45c165579b993e2","1748558","2024-06-05T18:25:00.000",,"CHICAGO","IL","60647","F","38","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835664","DRIVER","eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941","1748589","2024-06-05T18:25:00.000",,"CHICAGO","IL",,"F","21","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OVERCORRECTED","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405968","PASSENGER","eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941","1748589","2024-06-05T18:25:00.000","6","CHICAGO","IL",,,"0",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835647","DRIVER","2749da22c5cb91ec76a481fda003f06cdb3e3345061f5c0db164458e2ddaa51f283eb3651bbaca45d954d457dfadf19a2d6da89195e7061d9a194c80007428db","1748570","2024-06-05T18:20:00.000",,"SKOKIE","IL","60077","M","30",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835648","DRIVER","2749da22c5cb91ec76a481fda003f06cdb3e3345061f5c0db164458e2ddaa51f283eb3651bbaca45d954d457dfadf19a2d6da89195e7061d9a194c80007428db","1748579","2024-06-05T18:20:00.000",,"DOVER","DE","19904","F","26","DE","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835662","DRIVER","a363fff0a2b74e808067ee842440060164b5009f32ffa58c141488e2c056fcce9ba7867ebf8fe594ed8ea00d17415f1f652a6d97ed8a4a1f07a418c1b78f3db6","1748583","2024-06-05T18:20:00.000",,"CHICAGO","IL","60634","M","0","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835663","DRIVER","a363fff0a2b74e808067ee842440060164b5009f32ffa58c141488e2c056fcce9ba7867ebf8fe594ed8ea00d17415f1f652a6d97ed8a4a1f07a418c1b78f3db6","1748598","2024-06-05T18:20:00.000",,"CHICAGO","IL","60622","M","28","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835633","DRIVER","22428e7a27685c57c42e9f08c4106655f0ec2acbba01b179e4d3902585c325724d701737aafe700d6e550512eac111bde070e1b1c4f7f16033430ecaf93de73b","1748557","2024-06-05T18:18:00.000",,"CHICAGO","IL","60613","M","38","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
