"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"1cdc5b49c8d83ea632db5fce0501c933084a2918262efd90ee26e715278be633d3e979837e58118b15a047b75cb96c46c6e4e22f06e98858b0214803980fc375",,"2024-06-05T18:54:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2024-06-05T18:54:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","8700","S","VINCENNES AVE","2222",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","18","4","6","41.736006565","-87.645341819","POINT (-87.64534181898 41.736006564585)"
"3fc7f5edb473c68ca78357d9fb75eb3e00f46b4ac8a592494e02348a3afde70336ffe98fc131870632f79f880f1d4ca81c59e2ae8cdc6da9755ff4790fb18529",,"2024-06-05T18:45:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","N",,"Y","OVER $1,500","2024-06-05T19:52:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","303","S","HOMAN AVE","1134",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.877155579","-87.710732051","POINT (-87.710732050912 41.877155579433)"
"ab434e6fc60a5848d5fba932d13755ee2ee2395ee72426aaa74f836159cc400949f048f1637d798981a9f8f13cf29ee60687f491e1096d64a70bf4f2ef8bbbfc",,"2024-06-05T18:45:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T19:35:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","FOLLOWING TOO CLOSELY","1200","S","COLUMBUS DR","132",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.867387914","-87.620491034","POINT (-87.620491034097 41.867387913926)"
"5461e93116530af8f9417db3b3014aa815efb8885aa3c0eb4ce3315e02f5920e9fa1b6a0b7873237976b2369f15a67a8316bfa91866e6917a59370f35dee3b5d",,"2024-06-05T18:40:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-06-05T19:15:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","9500","S","VINCENNES AVE","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.721345885","-87.650796334","POINT (-87.650796333578 41.721345885031)"
"1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598",,"2024-06-05T18:36:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-05T18:50:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","700","S","LARAMIE AVE","1522",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","4","0","18","4","6","41.871938985","-87.75491455","POINT (-87.754914549958 41.871938985166)"
"99cad1264b4a63a85e69f21e514dcb33b5573b5cbe857db40dea8c26ae32f8e4186bb681e41803d4006dac750c7cd985d0eeb03e20f0de3e759e9c156c59d55c",,"2024-06-05T18:34:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2024-06-05T18:34:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2746","N","CLYBOURN AVE","1931",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","18","4","6","41.931021006","-87.676864018","POINT (-87.676864018134 41.931021005798)"
"4a53132620e75a41c1da24b5111df1a7fbf07207e5e87ae2044dbb232833a258c50936a1adc20442fd4c200bda545f27f5950fcf73a89602cf223cfa8135d04f",,"2024-06-05T18:30:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T19:25:00.000","NOT APPLICABLE","NOT APPLICABLE","3562","E","118TH ST","433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","4","6","41.681052154","-87.536516268","POINT (-87.536516268419 41.681052154067)"
"77c47e92ae87e2bb46ea05a728586a66669f0cf2fc65473ebdf56ccde2053ab4dd9d1a2b172253e2ce97d6135042130181f6afee28041c59601489e1fda4bd33",,"2024-06-05T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T18:55:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","5701","W","BELMONT AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.938433132","-87.768987296","POINT (-87.768987296177 41.938433132438)"
"82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e",,"2024-06-05T18:30:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-05T19:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6403","W","FULLERTON AVE","2512",,,,,,,"3","NONINCAPACITATING INJURY","1","0","0","1","0","3","0","18","4","6","41.923565821","-87.785630899","POINT (-87.785630898873 41.923565820717)"
"8d273ad3b4a0f649601dec6cd89ca03d3a9bc5ca59996200c98f48c90f21d508e731492b0371c4a35a6ade68caa46d2456112720848e3602833c37e815d91c45",,"2024-06-05T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T19:40:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","7320","W","TALCOTT AVE","1612",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.987470761","-87.810137545","POINT (-87.810137544642 41.987470760591)"
"af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca",,"2024-06-05T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"N","$501 - $1,500","2024-06-05T19:56:00.000","NOT APPLICABLE","NOT APPLICABLE","3344","W","71ST ST","831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","6","41.764426318","-87.707050787","POINT (-87.707050786945 41.764426317879)"
"e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9",,"2024-06-05T18:30:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-05T20:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","5109","S","PULASKI RD","822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","6","41.800091534","-87.723213612","POINT (-87.723213611533 41.800091534442)"
"e77f30ab01d51e0ac23d7d07ba72b88e22aca1ea42a4bd34f2b03f7e50cd8a77b48e27fd8f56a5453cbe9f1dfacc7c8f50764d1365089005236b3ed2ca6b35cd",,"2024-06-05T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T19:43:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","5660","W","ROOSEVELT RD","1513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","4","6","41.865674119","-87.766699377","POINT (-87.76669937716 41.865674118765)"
"c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91",,"2024-06-05T18:27:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T21:30:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","7900","S","STATE ST","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","6","41.750918138","-87.624690123","POINT (-87.624690122516 41.750918138315)"
"bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c",,"2024-06-05T18:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2024-06-05T18:28:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","799","W","47TH ST","935",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","18","4","6","41.808752328","-87.645483078","POINT (-87.64548307821 41.808752327935)"
"c1b2fb06a68ae29a004f7160b8ddd1e1cf428164cd162923671755856f0323644bbc5f944683264f56c35bc2e3405d6e37d9e381a8fdef18d45c165579b993e2",,"2024-06-05T18:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-05T18:48:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","51","W","DIVISION ST","1824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.903806015","-87.630581131","POINT (-87.630581131176 41.903806014541)"
"eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941",,"2024-06-05T18:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T18:56:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","2224","W","PERSHING RD","912",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.823145309","-87.681162097","POINT (-87.681162097442 41.823145308893)"
"2749da22c5cb91ec76a481fda003f06cdb3e3345061f5c0db164458e2ddaa51f283eb3651bbaca45d954d457dfadf19a2d6da89195e7061d9a194c80007428db","N","2024-06-05T18:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE OPPOSITE DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T18:27:00.000","UNABLE TO DETERMINE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","1918","W","FOSTER AVE","2012",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.976172934","-87.677231996","POINT (-87.677231996388 41.976172934357)"
"a363fff0a2b74e808067ee842440060164b5009f32ffa58c141488e2c056fcce9ba7867ebf8fe594ed8ea00d17415f1f652a6d97ed8a4a1f07a418c1b78f3db6",,"2024-06-05T18:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-05T19:11:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6112","W","DIVERSEY AVE","2511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.931206219","-87.778927658","POINT (-87.778927657885 41.931206218954)"
"22428e7a27685c57c42e9f08c4106655f0ec2acbba01b179e4d3902585c325724d701737aafe700d6e550512eac111bde070e1b1c4f7f16033430ecaf93de73b",,"2024-06-05T18:18:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T18:26:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","3600","N","LAKE SHORE DR","1925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.948683674","-87.643649759","POINT (-87.643649758505 41.948683674375)"
"13d6fcf160ad1e6623d121ad044ae28d6bb332f4cfbf851474b95d7008d13aa8262b5c9212a762b082920aa5a9e4c71c36008ed197a1fbd99cc88e19c9293407",,"2024-06-05T18:14:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-05T18:46:00.000","DISREGARDING ROAD MARKINGS","FAILING TO YIELD RIGHT-OF-WAY","1566","N","MILWAUKEE AVE","1424",,,"Y",,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.909879819","-87.676913798","POINT (-87.676913797931 41.909879819378)"
"0f6242521ddb3e6a46e086c9f8feb574bbd04ea669fd168eb5342cba514a8f599c091775ad81dc7eb2f70013b5c35edd1810da9c0cca50ad1b68a87b6bf6b316",,"2024-06-05T18:04:00.000","30","UNKNOWN","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T18:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","600","W","FULLERTON PKWY","1935",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","6","41.925640113","-87.644050815","POINT (-87.644050815298 41.925640113414)"
"eacac485eea7c15f6d2b1ef076940fc42ad0f75cc95dc42712c56bdbae4ffca92a085f8e6a36b7379700cba026f48325ccb2afd51b4c1e3ab3840a8104f6589e",,"2024-06-05T18:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-05T18:02:00.000","DISREGARDING TRAFFIC SIGNALS","DISREGARDING TRAFFIC SIGNALS","3600","W","OGDEN AVE","1014",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","18","4","6","41.854645702","-87.715206252","POINT (-87.715206251845 41.854645701934)"
"ecddb10f5bebd566598c05fd45be3a0b1d7d0d492978599f0ce23308b2eb2d16a1b2c7f9db80deb373d0d736aa12d422296d8ccb5ee2e358a31e2f9d40700222",,"2024-06-05T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-05T19:00:00.000","DISTRACTION - FROM INSIDE VEHICLE","UNABLE TO DETERMINE","4684","N","ELSTON AVE","1722",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","18","4","6","41.966166991","-87.737529108","POINT (-87.73752910819 41.966166991)"
"06db94feec9341a06a071f3ddea13deaf58ef52015bc2dabf866294d950dae7a0390d66ef6d69acbf5244cc360ba122b233cecc613d80a138689fc4ab61739f3",,"2024-06-05T17:48:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T18:25:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","5810","N","NAGLE AVE","1611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","6","41.986399479","-87.787816681","POINT (-87.787816680684 41.98639947868)"
"dad531ff8a4273b135fd538c25b49efd2b84d1971013346c5216baeb73bb9f4219d6ff174cf17a968956d0ce14cae441de49962d066fae55df5f45953d069d16",,"2024-06-05T17:36:00.000","30","NO CONTROLS","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T17:37:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","3942","N","PULASKI RD","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","4","6","41.953122438","-87.727748601","POINT (-87.727748600653 41.953122437522)"
"6544145da4e21678375f0e69455c5934a2a8e0e03096386e620bb79f003ed30290215053d467613dc6b297f9232e91bf54903069d7974549ba4118a22a28d4b8",,"2024-06-05T17:35:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T21:00:00.000","IMPROPER TURNING/NO SIGNAL","FAILING TO YIELD RIGHT-OF-WAY","6408","N","MAPLEWOOD AVE","2412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","4","6","41.99798017","-87.693700796","POINT (-87.693700796423 41.997980169719)"
"36bb749e31cd467c189196e336581de0234ac020524689c17d3dc0a0a38da9a05c68021f206bb9a96fec6cf33ab592b62c41b61962a99bf77621864f3ae666bb",,"2024-06-05T17:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-05T17:32:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","2245","W","HIRSCH ST","1424",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","4","6","41.90660614","-87.684031121","POINT (-87.684031121248 41.906606140074)"
"a9ec136b4a223e9f7bd58965c41d8618da7d24f289074a4bb98f139ebf698b2c51520d75edcd897b06cb93e8f57d91849ab26f7312fba240025c3250ba602531",,"2024-06-05T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T18:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2355","W","PRATT BLVD","2412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","6","42.004925042","-87.689963373","POINT (-87.689963372669 42.004925042055)"
"f6cb3db9d69047ad799f0f678526196b9135206ae4ff74fc90b2863f33f13bd5ba5e2882ae4884169144ad28962e4ae024be83d104b17833298c07853f68d2a0",,"2024-06-05T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-05T19:20:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","4968","N","MILWAUKEE AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","6","41.971144164","-87.76384792","POINT (-87.763847919973 41.971144163649)"
"fba108238d705a4154a18fa343e23babfc601a0cbb52f71ee2d1290c47fc0e09ca7f5623b0e1c11b21e2028817b2f2b66366d665ce3b05b9c6bf289f436ec5aa",,"2024-06-05T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T21:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2556","W","59TH ST","824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","6","41.786598678","-87.688575471","POINT (-87.688575470833 41.786598677828)"
"cd5d2a6ec2c069327731d73a38a37b1f5fd429e8913553e7a05831f8245779451a4b7bb8b9ce6ad3d2673bc287f085817e6d9f706bae3cb5ca0134aaadba4bff",,"2024-06-05T17:26:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2024-06-05T17:34:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","630","W","ROSCOE ST","1925",,"Y",,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","6","0","17","4","6","41.943782631","-87.645768462","POINT (-87.645768462443 41.943782631354)"
"dcfeb358c0ba81f46c38a1e0de3d78320e6c6f3190263cc0ba1ed970362b318b5807df996baa6417948ea97d89dc2fc7cbba7bc49eeb238eecfb29c4e8d55f37",,"2024-06-05T17:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2024-06-05T19:05:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","3941","N","RAVENSWOOD AVE","1922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","6","41.953624391","-87.673635018","POINT (-87.673635017948 41.953624391065)"
"75eabf008c678dac5e815241ff77e4b61da4f5dd9272b9522e142b10e089ba9eae7450f6277a49b7149f4834a174db161b6a6940de76fc6e82a47dd9964c2ee5",,"2024-06-05T17:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T18:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","7640","W","TOUHY AVE","1611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","4","6","42.01153219","-87.817949272","POINT (-87.817949271895 42.011532190128)"
"9548159dd6e0007f1fae8e5362e39eb0017db9b87ea0104708c945c22a3cb35d11993eee6c9595a8a076ce3b27c62e4da966dce6212c067b87e669df42e2593a",,"2024-06-05T17:17:00.000","35","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-05T18:50:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","6856","S","CALIFORNIA AVE","831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","17","4","6","41.768321162","-87.69327065","POINT (-87.693270649558 41.76832116183)"
